index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,rtt
3644,651490146,651490147,651490149,651490154,651490160,651490171,651490162,651492734,0,651492737,651492740,651492744,1,2,5,11,11,2,2572,-651492734,651492737,3,4,2598
3645,651586576,651586577,651586579,651586582,651586587,651586597,651586589,651589032,0,651589035,651589037,651589042,1,2,3,8,10,2,2443,-651589032,651589035,2,5,2466
3646,672001482,672001483,672001485,672001508,672001531,672001533,672001521,672004903,0,672004906,672004912,672004917,1,2,23,46,2,-10,3382,-672004903,672004906,6,5,3435
3647,678292931,678292933,678292935,678292951,678292967,678292969,678292963,678295403,0,678295407,678295412,678295416,2,2,16,32,2,-4,2440,-678295403,678295407,5,4,2485
3648,769947466,769947467,769947469,769947488,769947515,769947518,769947504,769951022,0,769951026,769951032,769951036,1,2,19,46,3,-11,3518,-769951022,769951026,6,4,3570
3649,807219477,807219479,807219481,807219497,807219516,807219518,807219514,807222381,0,807222384,807222390,807222394,2,2,16,35,2,-2,2867,-807222381,807222384,6,4,2917
3650,807222877,807222878,807222880,807222884,807222889,807222898,807222891,807225122,0,807225125,807225127,807225132,1,2,4,9,9,2,2231,-807225122,807225125,2,5,2255
3651,807225588,807225589,807225591,807225594,807225599,807225607,807225599,807227864,0,807227866,807227869,807227873,1,2,3,8,8,0,2265,-807227864,807227866,3,4,2285
3652,807351253,807351254,807351256,807351260,807351264,807351276,807351267,807353668,0,807353670,807353673,807353678,1,2,4,8,12,3,2401,-807353668,807353670,3,5,2425
3653,807473580,807473582,807473583,807473587,807473593,807473603,807473595,807476738,0,807476741,807476743,807476748,2,1,4,10,10,2,3143,-807476738,807476741,2,5,3168
3654,807719505,807719506,807719508,807719511,807719516,807719525,807719517,807721818,0,807721820,807721822,807721827,1,2,3,8,9,1,2301,-807721818,807721820,2,5,2322
3655,807722950,807722951,807722953,807722956,807722960,807722969,807722962,807725532,0,807725534,807725536,807725541,1,2,3,7,9,2,2570,-807725532,807725534,2,5,2591
3656,869198217,869198218,869198220,869198236,869198254,869198256,869198250,869200637,0,869200640,869200646,869200652,1,2,16,34,2,-4,2387,-869200637,869200640,6,6,2435
3657,977673676,977673677,977673679,977673696,977673714,977673717,977673711,977676070,0,977676073,977676080,977676084,1,2,17,35,3,-3,2359,-977676070,977676073,7,4,2408
3658,112317143,112317144,112317146,112317165,112317188,112317190,112317178,112320455,0,112320458,112320464,112320469,1,2,19,42,2,-10,3277,-112320455,112320458,6,5,3326
3659,278182411,278182413,278182415,278182432,278182451,278182453,278182447,278185051,0,278185055,278185061,278185066,2,2,17,36,2,-4,2604,-278185051,278185055,6,5,2655
3660,360064843,360064845,360064847,360064864,360064883,360064885,360064878,360067498,0,360067505,360067509,360067513,2,2,17,36,2,-5,2620,-360067498,360067505,4,4,2670
3661,514541366,514541367,514541370,514541390,514541413,514541415,514541404,514544525,0,514544528,514544534,514544539,1,3,20,43,2,-9,3121,-514544525,514544528,6,5,3173
3662,515180197,515180198,515180200,515180207,515180215,515180225,515180214,515183418,0,515183420,515183424,515183429,1,2,7,15,10,-1,3204,-515183418,515183420,4,5,3232
3663,565859131,565859132,565859134,565859151,565859169,565859171,565859165,565861608,0,565861612,565861617,565861622,1,2,17,35,2,-4,2443,-565861608,565861612,5,5,2491
3664,640228654,640228655,640228658,640228674,640228693,640228697,640228689,640231092,0,640231095,640231102,640231106,1,3,16,35,4,-4,2403,-640231092,640231095,7,4,2452
3665,654170573,654170574,654170576,654170593,654170609,654170611,654170606,654173386,0,654173388,654173392,654173396,1,2,17,33,2,-3,2780,-654173386,654173388,4,4,2823
3666,654170656,654170657,654170659,654170664,654170670,654170678,654170671,654172870,0,654172873,654172879,654172883,1,2,5,11,8,1,2199,-654172870,654172873,6,4,2227
3667,655590727,655590728,655590730,655590738,655590752,655590761,655590746,655594158,0,655594161,655594165,655594169,1,2,8,22,9,-6,3412,-655594158,655594161,4,4,3442
3668,656057117,656057118,656057120,656057126,656057132,656057149,656057140,656059678,0,656059681,656059684,656059689,1,2,6,12,17,8,2538,-656059678,656059681,3,5,2572
3669,660455652,660455653,660455655,660455664,660455674,660455687,660455673,660457890,0,660457893,660457897,660457902,1,2,9,19,13,-1,2217,-660457890,660457893,4,5,2250
3670,668418702,668418704,668418706,668418721,668418732,668418742,668418730,668421352,0,668421356,668421360,668421365,2,2,15,26,10,-2,2622,-668421352,668421356,4,5,2663
3671,668796525,668796526,668796528,668796532,668796536,668796546,668796538,668799264,0,668799266,668799269,668799273,1,2,4,8,10,2,2726,-668799264,668799266,3,4,2748
3672,670229527,670229528,670229530,670229536,670229542,670229553,670229544,670231821,0,670231823,670231827,670231832,1,2,6,12,11,2,2277,-670231821,670231823,4,5,2305
3673,670680130,670680131,670680133,670680138,670680145,670680158,670680145,670682619,0,670682621,670682625,670682630,1,2,5,12,13,0,2474,-670682619,670682621,4,5,2500
3674,674744817,674744819,674744821,674744831,674744840,674744852,674744841,674748370,0,674748373,674748377,674748381,2,2,10,19,12,1,3529,-674748370,674748373,4,4,3564
3675,677488919,677488921,677488922,677488931,677488940,677488942,677488940,677491307,0,677491309,677491313,677491317,2,1,9,18,2,0,2367,-677491307,677491309,4,4,2398
3676,682295529,682295530,682295532,682295541,682295550,682295563,682295550,682297854,0,682297857,682297861,682297865,1,2,9,18,13,0,2304,-682297854,682297857,4,4,2336
3677,685860834,685860835,685860837,685860845,685860853,685860864,685860853,685864053,0,685864056,685864060,685864068,1,2,8,16,11,0,3200,-685864053,685864056,4,8,3234
3678,687753948,687753949,687753951,687753959,687753966,687753967,687753966,687756215,0,687756218,687756221,687756226,1,2,8,15,1,0,2249,-687756215,687756218,3,5,2278
3679,687760324,687760325,687760327,687760330,687760334,687760346,687760338,687763009,0,687763011,687763014,687763018,1,2,3,7,12,4,2671,-687763009,687763011,3,4,2694
3680,688698054,688698055,688698057,688698063,688698070,688698079,688698070,688700293,0,688700296,688700301,688700304,1,2,6,13,9,0,2223,-688700293,688700296,5,3,2250
3681,689762578,689762579,689762581,689762587,689762594,689762604,689762595,689764860,0,689764862,689764866,689764870,1,2,6,13,10,1,2265,-689764860,689764862,4,4,2292
3682,691823435,691823436,691823438,691823444,691823450,691823462,691823452,691825799,0,691825802,691825805,691825810,1,2,6,12,12,2,2347,-691825799,691825802,3,5,2375
3683,697452865,697452866,697452868,697452880,697452894,697452896,697452891,697455239,0,697455242,697455247,697455251,1,2,12,26,2,-3,2348,-697455239,697455242,5,4,2386
3684,697764107,697764108,697764110,697764115,697764121,697764132,697764123,697766427,0,697766429,697766432,697766437,1,2,5,11,11,2,2304,-697766427,697766429,3,5,2330
3685,708170244,708170246,708170248,708170262,708170275,708170277,708170273,708172495,0,708172498,708172505,708172510,2,2,14,27,2,-2,2222,-708172495,708172498,7,5,2266
3686,709655905,709655906,709655908,709655914,709655921,709655932,709655923,709659071,0,709659074,709659078,709659082,1,2,6,13,11,2,3148,-709659071,709659074,4,4,3177
3687,712233387,712233388,712233390,712233398,712233411,712233421,712233406,712236726,0,712236729,712236733,712236738,1,2,8,21,10,-5,3320,-712236726,712236729,4,5,3351
3688,713171190,713171191,713171193,713171201,713171213,713171214,713171211,713174897,0,713174900,713174904,713174908,1,2,8,20,1,-2,3686,-713174897,713174900,4,4,3718
3689,713196534,713196535,713196536,713196543,713196552,713196560,713196552,713199996,0,713199998,713200002,713200007,1,1,7,16,8,0,3444,-713199996,713199998,4,5,3473
3690,719068717,719068718,719068720,719068730,719068741,719068753,719068740,719071189,0,719071192,719071196,719071200,1,2,10,21,12,-1,2449,-719071189,719071192,4,4,2483
3691,721367042,721367044,721367046,721367053,721367064,721367073,721367061,721370491,0,721370493,721370497,721370504,2,2,7,18,9,-3,3430,-721370491,721370493,4,7,3462
3692,723822046,723822047,723822049,723822054,723822062,723822071,723822061,723825599,0,723825601,723825604,723825608,1,2,5,13,9,-1,3538,-723825599,723825601,3,4,3562
3693,725673989,725673990,725673992,725674000,725674008,725674018,725674009,725676587,0,725676589,725676593,725676598,1,2,8,16,10,1,2578,-725676587,725676589,4,5,2609
3694,725681489,725681490,725681491,725681495,725681500,725681510,725681503,725684092,0,725684095,725684097,725684102,1,1,4,9,10,3,2589,-725684092,725684095,2,5,2613
3695,726664661,726664662,726664664,726664670,726664676,726664685,726664676,726667927,0,726667930,726667933,726667937,1,2,6,12,9,0,3251,-726667927,726667930,3,4,3276
3696,727718138,727718139,727718141,727718146,727718154,727718155,727718154,727721444,0,727721447,727721450,727721455,1,2,5,13,1,0,3290,-727721444,727721447,3,5,3317
3697,728637005,728637006,728637008,728637013,728637019,728637028,728637020,728639523,0,728639525,728639528,728639533,1,2,5,11,9,1,2503,-728639523,728639525,3,5,2528
3698,728661693,728661694,728661696,728661699,728661704,728661713,728661706,728664119,0,728664121,728664124,728664128,1,2,3,8,9,2,2413,-728664119,728664121,3,4,2435
3699,730088767,730088768,730088769,730088774,730088780,730088791,730088782,730091110,0,730091113,730091116,730091121,1,1,5,11,11,2,2328,-730091110,730091113,3,5,2354
3700,730370504,730370505,730370507,730370510,730370515,730370525,730370518,730373568,0,730373571,730373573,730373577,1,2,3,8,10,3,3050,-730373568,730373571,2,4,3073
3701,730628986,730628987,730628989,730628996,730629005,730629014,730629002,730632311,0,730632314,730632317,730632322,1,2,7,16,9,-3,3309,-730632311,730632314,3,5,3336
3702,738695315,738695316,738695318,738695334,738695353,738695355,738695344,738698760,0,738698763,738698769,738698773,1,2,16,35,2,-9,3416,-738698760,738698763,6,4,3458
3703,744694320,744694321,744694323,744694336,744694354,744694356,744694348,744697677,0,744697680,744697685,744697690,1,2,13,31,2,-6,3329,-744697677,744697680,5,5,3370
3704,761222996,761222998,761223000,761223019,761223043,761223045,761223032,761226607,0,761226610,761226616,761226623,2,2,19,43,2,-11,3575,-761226607,761226610,6,7,3627
3705,761229135,761229136,761229138,761229142,761229149,761229158,761229150,761232542,0,761232545,761232547,761232552,1,2,4,11,9,1,3392,-761232542,761232545,2,5,3417
3706,803726374,803726375,803726377,803726393,803726410,803726413,803726405,803729634,0,803729637,803729643,803729648,1,2,16,33,3,-5,3229,-803729634,803729637,6,5,3274
3707,803763334,803763335,803763337,803763341,803763346,803763356,803763348,803765521,0,803765524,803765526,803765530,1,2,4,9,10,2,2173,-803765521,803765524,2,4,2196
3708,804371394,804371395,804371396,804371402,804371409,804371417,804371409,804374431,0,804374435,804374438,804374443,1,1,6,13,8,0,3022,-804374431,804374435,3,5,3049
3709,808252596,808252597,808252599,808252618,808252641,808252644,808252632,808256024,0,808256027,808256033,808256037,1,2,19,42,3,-9,3392,-808256024,808256027,6,4,3441
3710,808271740,808271741,808271743,808271748,808271756,808271757,808271756,808274951,0,808274953,808274956,808274960,1,2,5,13,1,0,3195,-808274951,808274953,3,4,3220
3711,827242715,827242716,827242718,827242738,827242761,827242764,827242752,827246069,0,827246072,827246078,827246084,1,2,20,43,3,-9,3317,-827246069,827246072,6,6,3369
3712,827624185,827624186,827624189,827624194,827624201,827624211,827624201,827628682,0,827628684,827628687,827628692,1,3,5,12,10,0,4481,-827628682,827628684,3,5,4507
3713,872806158,872806159,872806161,872806178,872806196,872806199,872806192,872808586,0,872808589,872808595,872808601,1,2,17,35,3,-4,2394,-872808586,872808589,6,6,2443
3714,890768131,890768132,890768135,890768151,890768168,890768171,890768165,890770624,0,890770627,890770633,890770637,1,3,16,33,3,-3,2459,-890770624,890770627,6,4,2506
3715,892556737,892556738,892556740,892556748,892556760,892556769,892556758,892560310,0,892560313,892560317,892560321,1,2,8,20,9,-2,3552,-892560310,892560313,4,4,3584
3716,905703046,905703048,905703050,905703067,905703087,905703090,905703080,905706601,0,905706604,905706609,905706615,2,2,17,37,3,-7,3521,-905706601,905706604,5,6,3569
3717,914777517,914777518,914777520,914777536,914777552,914777555,914777549,914780743,0,914780747,914780752,914780757,1,2,16,32,3,-3,3194,-914780743,914780747,5,5,3240
3718,921116118,921116120,921116122,921116137,921116152,921116154,921116149,921118690,0,921118694,921118699,921118703,2,2,15,30,2,-3,2541,-921118690,921118694,5,4,2585
3719,922200516,922200516,922200518,922200523,922200528,922200539,922200531,922202909,0,922202912,922202914,922202919,0,2,5,10,11,3,2378,-922202909,922202912,2,5,2403
3720,922354367,922354368,922354370,922354375,922354380,922354393,922354384,922357752,0,922357754,922357757,922357762,1,2,5,10,13,4,3368,-922357752,922357754,3,5,3395
3721,922699934,922699935,922699936,922699943,922699949,922699959,922699951,922702442,0,922702444,922702447,922702451,1,1,7,13,10,2,2491,-922702442,922702444,3,4,2517
3722,925841318,925841319,925841321,925841328,925841337,925841339,925841337,925844246,0,925844248,925844252,925844257,1,2,7,16,2,0,2909,-925844246,925844248,4,5,2939
3723,926699727,926699728,926699730,926699735,926699740,926699751,926699743,926702464,0,926702467,926702470,926702474,1,2,5,10,11,3,2721,-926702464,926702467,3,4,2747
3724,955638418,955638419,955638421,955638437,955638454,955638457,955638451,955641903,0,955641906,955641912,955641917,1,2,16,33,3,-3,3452,-955641903,955641906,6,5,3499
3725,971226620,971226622,971226623,971226643,971226667,971226669,971226655,971229889,0,971229892,971229898,971229903,2,1,20,44,2,-12,3234,-971229889,971229892,6,5,3283
3726,971276880,971276882,971276884,971276889,971276896,971276905,971276897,971280091,0,971280093,971280097,971280101,2,2,5,12,9,1,3194,-971280091,971280093,4,4,3221
3727,971280827,971280829,971280830,971280834,971280840,971280850,971280842,971284137,0,971284140,971284143,971284147,2,1,4,10,10,2,3295,-971284137,971284140,3,4,3320
3728,30406685,30406686,30406688,30406706,30406723,30406726,30406720,30409207,0,30409211,30409217,30409222,1,2,18,35,3,-3,2487,-30409207,30409211,6,5,2537
3729,32270997,32270999,32271001,32271006,32271012,32271021,32271013,32274092,0,32274094,32274097,32274101,2,2,5,11,9,1,3079,-32274092,32274094,3,4,3104
3730,33261705,33261706,33261708,33261713,33261719,33261729,33261721,33264219,0,33264222,33264224,33264229,1,2,5,11,10,2,2498,-33264219,33264222,2,5,2524
3731,33386254,33386256,33386257,33386261,33386266,33386276,33386268,33388646,0,33388649,33388652,33388656,2,1,4,9,10,2,2378,-33388646,33388649,3,4,2402
3732,36387936,36387937,36387939,36387945,36387954,36387965,36387954,36390257,0,36390259,36390263,36390267,1,2,6,15,11,0,2303,-36390257,36390259,4,4,2331
3733,38853745,38853746,38853748,38853754,38853760,38853770,38853761,38856140,0,38856142,38856145,38856149,1,2,6,12,10,1,2379,-38856140,38856142,3,4,2404
3734,47104135,47104137,47104139,47104156,47104175,47104192,47104168,47107411,0,47107414,47107419,47107423,2,2,17,36,17,-7,3243,-47107411,47107414,5,4,3288
3735,47249048,47249049,47249051,47249055,47249061,47249062,47249062,47252547,0,47252549,47252552,47252556,1,2,4,10,1,1,3485,-47252547,47252549,3,4,3508
3736,47645168,47645169,47645171,47645177,47645187,47645196,47645184,47648728,0,47648730,47648735,47648739,1,2,6,16,9,-3,3544,-47648728,47648730,5,4,3571
3737,47649077,47649078,47649080,47649084,47649089,47649097,47649090,47652535,0,47652537,47652539,47652544,1,2,4,9,8,1,3445,-47652535,47652537,2,5,3467
3738,60407957,60407959,60407961,60407977,60407994,60407998,60407989,60410505,0,60410508,60410515,60410519,2,2,16,33,4,-5,2516,-60410505,60410508,7,4,2562
3739,81980620,81980622,81980624,81980642,81980665,81980667,81980655,81983972,0,81983975,81983981,81983985,2,2,18,41,2,-10,3317,-81983972,81983975,6,4,3365
3740,86119619,86119620,86119622,86119633,86119646,86119657,86119643,86122940,0,86122943,86122948,86122951,1,2,11,24,11,-3,3297,-86122940,86122943,5,3,3332
3741,97206249,97206251,97206253,97206270,97206286,97206288,97206283,97208803,0,97208807,97208813,97208817,2,2,17,33,2,-3,2520,-97208803,97208807,6,4,2568
3742,102158756,102158757,102158759,102158771,102158788,102158802,102158781,102162098,0,102162105,102162108,102162113,1,2,12,29,14,-7,3317,-102162098,102162105,3,5,3357
3743,102158870,102158871,102158873,102158877,102158885,102158893,102158884,102162010,0,102162013,102162018,102162024,1,2,4,12,8,-1,3126,-102162010,102162013,5,6,3154
3744,102158962,102158963,102158965,102158969,102158975,102158983,102158974,102162019,0,102162032,102162035,102162039,1,2,4,10,8,-1,3045,-102162019,102162032,3,4,3077
3745,102159047,102159048,102159050,102159054,102159061,102159069,102159059,102162215,0,102162223,102162225,102162231,1,2,4,11,8,-2,3156,-102162215,102162223,2,6,3184
